timestamp,open,high,low,close,volume_(btc),volume_(currency),weighted_price,signal,ema200,ma200,rsi200,%k30
1341559980,6.44,6.44,6.44,6.44,30.0,193.2,6.44,0.0,6.563885,6.53985,48.288139,18.518519
1341560700,6.5,6.5,6.5,6.5,0.7,4.55,6.5,0.0,6.563249,6.5396,49.240723,40.740741
1341561840,6.5,6.5,6.5,6.5,0.28846497,1.875022305,6.5,0.0,6.56262,6.5394,49.240723,40.740741
1341562140,6.5,6.52,6.5,6.52,9.79962843,63.79868185,6.510316418,0.0,6.562196,6.53935,49.553601,48.148148
1341570480,6.53,6.53,6.53,6.53,0.9,5.877,6.53,0.0,6.561875,6.53935,49.709375,51.851852
1341570540,6.53,6.53,6.53,6.53,0.7,4.571,6.53,0.0,6.561558,6.539,49.709375,51.851852
1341571680,6.53,6.54,6.53,6.54,10.92198,71.35085369,6.532776446,0.0,6.561344,6.53895,49.865745,55.555556
1341571980,6.54,6.57,6.54,6.57,21.99662,144.4090858,6.565057988,0.0,6.56143,6.53915,50.33138,66.666667
1341572460,6.57,6.59,6.57,6.59,12.49695,82.24306982,6.581051362,0.0,6.561714,6.53945,50.638554,76.923077
1341573660,6.53,6.59,6.53,6.59,58.35915511,384.5280322,6.588992446,0.0,6.561996,6.5398,50.638554,76.923077
1341574200,6.6,6.6,6.6,6.6,80.0,528.0,6.6,0.0,6.562374,6.5403,50.792249,80.769231
1341574320,6.6,6.6,6.6,6.6,13.54545454,89.39999996,6.6,0.0,6.562748,6.5409,50.792249,95.454545
1341574800,6.6,6.6,6.6,6.6,5.57878788,36.82000001,6.6,0.0,6.563119,6.5414,50.792249,100.0
1341576480,6.6,6.6,6.6,6.6,30.0,198.0,6.6,0.0,6.563486,6.54195,50.792249,100.0
1341576960,6.6,6.6,6.6,6.6,13.02575758,85.97000003,6.6,0.0,6.563849,6.5425,50.792249,100.0
1341581100,6.59,6.59,6.59,6.59,6.32636728,41.69076038,6.59,0.0,6.564109,6.54305,50.630601,95.238095
1341582540,6.58,6.58,6.58,6.58,6.3,41.454,6.58,0.0,6.564267,6.5436,50.469175,90.47619
1341582600,6.59,6.59,6.59,6.59,4.0,26.36,6.59,0.0,6.564523,6.54425,50.627382,95.238095
1341591480,6.59,6.59,6.59,6.59,9.3,61.287,6.59,0.0,6.564777,6.54495,50.627382,95.238095
1341591900,6.6,6.6,6.6,6.6,24.99,164.934,6.6,0.0,6.565127,6.54545,50.78616,100.0
1341594300,6.6,6.6,6.6,6.6,18.3,120.78,6.6,0.0,6.565474,6.5459,50.78616,100.0
1341596640,6.6,6.6,6.6,6.6,13.24393939,87.40999997,6.6,0.0,6.565818,6.54635,50.78616,100.0
1341601260,6.6,6.6,6.6,6.6,48.0,316.8,6.6,0.0,6.566158,6.5468,50.78616,100.0
1341601620,6.6,6.6,6.6,6.6,4.99242424,32.94999998,6.6,0.0,6.566495,6.5472,50.78616,100.0
1341604260,6.58,6.58,6.58,6.58,1.33639767,8.793496669,6.58,0.0,6.566629,6.54745,50.453416,87.5
1341604920,6.57,6.57,6.57,6.57,3.16318364,20.78211652,6.57,0.0,6.566663,6.54765,50.287849,81.25
1341604980,6.56,6.56,6.56,6.56,3.16318364,20.75048468,6.56,0.0,6.566596,6.54775,50.122541,75.0
1341605040,6.55,6.55,6.55,6.55,60.66318364,397.3438528,6.55,0.0,6.566431,6.5478,49.957493,68.75
1341605100,6.54,6.54,6.54,6.54,21.67405141,141.7482962,6.54,0.0,6.566168,6.54795,49.792708,62.5
1341605880,6.6,6.6,6.6,6.6,10.0,66.0,6.6,0.0,6.566505,6.54855,50.77188,100.0
1341607920,6.6,6.6,6.6,6.6,5.98030303,39.47,6.6,0.0,6.566838,6.54925,50.77188,100.0
1341614280,6.54,6.54,6.54,6.54,126.0,824.04,6.54,0.0,6.566571,6.5494,49.791042,40.0
1341614340,6.54,6.54,6.54,6.54,112.4,735.096,6.54,0.0,6.566307,6.54955,49.791042,40.0
1341614400,6.54,6.54,6.54,6.54,61.6,402.864,6.54,0.0,6.566045,6.54995,49.791042,14.285714
1341618600,6.59,6.59,6.59,6.59,15.0,98.85,6.59,0.0,6.566283,6.55065,50.598397,85.714286
1341618960,6.59,6.59,6.59,6.59,0.69992085,4.612478402,6.59,0.0,6.566519,6.5516,50.598397,85.714286
1341619440,6.6,6.6,6.6,6.6,9.3469697,61.69000002,6.6,0.0,6.566853,6.5524,50.758353,100.0
1341625980,6.59,6.6,6.59,6.6,22.99992085,151.7424784,6.597521765,0.0,6.567182,6.55315,50.758353,100.0
1341636060,6.6,6.6,6.6,6.6,72.78327517,480.3696161,6.6,0.0,6.567509,6.55385,50.758353,100.0
1341636120,6.61,6.61,6.61,6.61,13.0,85.93,6.61,0.0,6.567932,6.55455,50.919676,100.0
1341641760,6.59,6.59,6.56,6.56,53.2,350.1160686,6.581129108,0.0,6.567853,6.555,50.094959,28.571429
1341643140,6.57,6.57,6.57,6.57,2.19688737,14.43355002,6.57,0.0,6.567874,6.5557,50.256901,42.857143
1341643740,6.61,6.61,6.61,6.61,12.56321788,83.04287019,6.61,0.0,6.568293,6.55655,50.897455,100.0
1341644400,6.62,6.62,6.62,6.62,0.97734138,6.469999936,6.62,0.0,6.568808,6.5574,51.055813,100.0
1341646500,6.62,6.62,6.62,6.62,20.57750203,136.2230634,6.62,0.0,6.569317,6.5582,51.055813,100.0
1341647160,6.63,6.63,6.63,6.63,27.86640099,184.7542386,6.63,0.0,6.569921,6.559,51.214733,100.0
1341647820,6.64,6.64,6.64,6.64,48.52286146,322.1918001,6.64,0.0,6.570618,6.5598,51.373416,100.0
1341652500,6.58,6.58,6.58,6.58,0.2,1.316,6.58,0.0,6.570712,6.56025,50.385156,40.0
1341667740,6.64,6.65,6.64,6.65,53.42,354.9551335,6.64461126,0.0,6.571501,6.56105,51.479569,100.0
1341670320,6.63,6.63,6.63,6.63,4.46378419,29.59488918,6.63,0.0,6.572083,6.5617,51.155549,81.818182
1341670980,6.62,6.62,6.62,6.62,3.16514166,20.95323779,6.62,0.0,6.572559,6.56225,50.99426,72.727273
1341671040,6.61,6.61,6.61,6.61,3.16514166,20.92158637,6.61,0.0,6.572932,6.56275,50.833182,63.636364
1341671100,6.6,6.6,6.6,6.6,3.16514166,20.88993496,6.6,0.0,6.573201,6.56315,50.672317,54.545455
1341671160,6.59,6.59,6.59,6.59,18.16514166,119.7082835,6.59,0.0,6.573368,6.56345,50.511666,45.454545
1341671220,6.58,6.58,6.58,6.58,18.44933618,121.3966321,6.58,0.0,6.573434,6.56365,50.351231,36.363636
1341671280,6.57,6.57,6.57,6.57,9.42631299,61.93087634,6.57,0.0,6.5734,6.56375,50.191013,27.272727
1341672780,6.6,6.6,6.6,6.6,1.29864253,8.571040698,6.6,0.0,6.573665,6.564,50.664339,54.545455
1341673140,6.58,6.58,6.58,6.58,22.50243161,148.066,6.58,0.0,6.573728,6.5642,50.343797,36.363636
1341673200,6.58,6.58,6.58,6.58,7.49756839,49.33400001,6.58,0.0,6.57379,6.5644,50.343797,36.363636
1341675120,6.58,6.58,6.58,6.58,2.07253589,13.63728616,6.58,0.0,6.573852,6.5648,50.343797,36.363636
1341687900,6.61,6.64,6.61,6.64,25.0,165.6609271,6.626437082,0.0,6.57451,6.5656,51.28248,90.909091
1341688320,6.64,6.64,6.64,6.64,15.03915662,99.85999996,6.64,0.0,6.575162,6.5664,51.28248,90.909091
1341689580,6.64,6.64,6.64,6.64,10.0,66.4,6.64,0.0,6.575807,6.5672,51.28248,90.909091
1341690300,6.64,6.64,6.64,6.64,5.0,33.2,6.64,0.0,6.576446,6.568,51.28248,88.888889
1341690900,6.64,6.65,6.64,6.65,81.1,539.1858531,6.64840756,0.0,6.577178,6.56885,51.438576,100.0
1341690960,6.65,6.66,6.65,6.66,28.55510352,190.0154384,6.654342481,0.0,6.578002,6.56975,51.594453,100.0
1341691020,6.66,6.66,6.66,6.66,0.75071043,4.999731464,6.66,0.0,6.578818,6.5706,51.594453,100.0
1341691320,6.66,6.66,6.66,6.66,4.10577706,27.34447522,6.66,0.0,6.579626,6.5714,51.594453,100.0
1341691500,6.66,6.66,6.66,6.66,5.16427644,34.39408109,6.66,0.0,6.580425,6.5721,51.594453,100.0
1341691560,6.66,6.66,6.66,6.66,0.6226144,4.146611904,6.66,0.0,6.581217,6.5727,51.594453,100.0
1341691620,6.66,6.66,6.66,6.66,1.47163378,9.801080975,6.66,0.0,6.582001,6.5733,51.594453,100.0
1341691740,6.66,6.66,6.66,6.66,5.0,33.3,6.66,0.0,6.582777,6.5739,51.594453,100.0
1341691860,6.66,6.67,6.66,6.67,202.7649431,1351.751521,6.666593842,0.0,6.583645,6.5745,51.754844,100.0
1341691920,6.67,6.68,6.67,6.68,102.4514263,684.1540135,6.677837861,0.0,6.584604,6.57515,51.914974,100.0
1341691980,6.68,6.69,6.68,6.69,33.8860763,226.4549195,6.682830951,0.0,6.585652,6.57585,52.074841,100.0
1341692220,6.69,6.69,6.69,6.69,9.34514204,62.51900025,6.69,0.0,6.586691,6.57655,52.074841,100.0
1341692280,6.69,6.69,6.69,6.69,73.30671641,490.4219328,6.69,0.0,6.587719,6.57745,52.074841,100.0
1341692340,6.7,6.7,6.7,6.7,12.26687055,82.18803269,6.7,1.0,6.588836,6.57845,52.236047,100.0
1341692700,6.7,6.7,6.7,6.7,23.3539525,156.4714818,6.7,0.0,6.589942,6.5795,52.236047,100.0
1341692760,6.7,6.7,6.7,6.7,31.72171233,212.5354726,6.7,0.0,6.591037,6.58065,52.236047,100.0
1341692820,6.7,6.7,6.7,6.7,1.0,6.7,6.7,1.0,6.592121,6.58185,52.236047,100.0
1341693060,6.7,6.7,6.7,6.7,3.15210836,21.11912601,6.7,1.0,6.593195,6.5831,52.236047,100.0
1341693360,6.7,6.7,6.7,6.7,3.15210885,21.1191293,6.7,1.0,6.594258,6.5844,52.236047,100.0
1341693420,6.7,6.71,6.7,6.71,22.90101616,153.4854896,6.702125728,1.0,6.595409,6.5858,52.401043,100.0
1341693600,6.71,6.71,6.71,6.71,5.38771351,36.15155765,6.71,1.0,6.596549,6.58725,52.401043,100.0
1341693660,6.71,6.71,6.71,6.71,1.33935198,8.987051786,6.71,1.0,6.597678,6.58875,52.401043,100.0
1341693720,6.71,6.71,6.71,6.71,5.0521986,33.90025261,6.71,1.0,6.598796,6.5903,52.401043,100.0
1341693840,6.71,6.71,6.71,6.71,1.84053651,12.34999998,6.71,1.0,6.599902,6.5919,52.401043,100.0
1341694500,6.62,6.62,6.62,6.62,1.83,12.1146,6.62,1.0,6.600102,6.5931,50.782167,30.769231
1341695460,6.71,6.71,6.71,6.71,47.01988949,315.5034585,6.71,1.0,6.601196,6.5948,52.264322,100.0
1341695580,6.7,6.7,6.7,6.7,1.0,6.7,6.7,1.0,6.602179,6.5965,52.089155,88.888889
1341695640,6.72,6.72,6.72,6.72,2.52844257,16.99113407,6.72,1.0,6.603351,6.5977,52.409762,100.0
1341695700,6.72,6.72,6.72,6.72,8.4375,56.7,6.72,1.0,6.604512,6.5989,52.409762,100.0
1341696180,6.72,6.72,6.72,6.72,1.33549233,8.974508458,6.72,1.0,6.605661,6.59995,52.409762,100.0
1341696240,6.72,6.72,6.72,6.72,3.40616622,22.889437,6.72,1.0,6.606799,6.60095,52.409762,100.0
1341696900,6.72,6.72,6.72,6.72,6.24980743,41.99870593,6.72,1.0,6.607925,6.60205,52.409762,100.0
1341696960,6.73,6.74,6.73,6.74,67.01580896,451.2873598,6.734043307,1.0,6.609239,6.60315,52.73408,100.0
1341699420,6.65,6.65,6.65,6.65,2.52,16.758,6.65,1.0,6.609645,6.60375,51.157372,25.0
1341701940,6.69,6.69,6.69,6.69,0.3021148,2.021148012,6.69,1.0,6.610445,6.60455,51.801084,58.333333
1341702540,6.73,6.73,6.73,6.73,0.98222141,6.610350089,6.73,1.0,6.611634,6.6055,52.431159,91.666667
1341702840,6.74,6.74,6.73,6.73,8.10592148,54.5901661,6.734603368,1.0,6.612812,6.60645,52.431159,91.666667
1341703140,6.75,6.75,6.75,6.75,20.94670017,141.3902262,6.75,1.0,6.614177,6.60775,52.743151,100.0
1341703200,6.76,6.76,6.76,6.76,20.0,135.2,6.76,1.0,6.615628,6.60915,52.898391,100.0
1341703800,6.77,6.77,6.77,6.77,10.0,67.7,6.77,1.0,6.617164,6.61035,53.053386,100.0
1341704460,6.77,6.78,6.77,6.78,31.04305689,210.2713023,6.773537252,1.0,6.618784,6.61155,53.208137,100.0
1341704880,6.78,6.78,6.78,6.78,5.0,33.9,6.78,1.0,6.620388,6.613,53.208137,100.0
1341705060,6.78,6.78,6.78,6.78,5.0,33.9,6.78,1.0,6.621977,6.6143,53.208137,100.0
1341705120,6.79,6.79,6.79,6.79,10.0,67.9,6.79,1.0,6.623648,6.61555,53.364191,100.0
1341705180,6.79,6.79,6.79,6.79,5.0,33.95,6.79,1.0,6.625304,6.6169,53.364191,100.0
1341705480,6.79,6.79,6.79,6.79,5.0,33.95,6.79,1.0,6.626942,6.61815,53.364191,100.0
1341705780,6.8,6.8,6.8,6.8,48.71911764,331.29,6.8,1.0,6.628664,6.6194,53.52155,100.0
1341706200,6.78,6.78,6.78,6.78,1.58259586,10.72999993,6.78,1.0,6.63017,6.62065,53.160996,88.888889
1341711000,6.75,6.75,6.73,6.73,39.16674123,263.6791604,6.732221066,1.0,6.631164,6.6216,52.276162,61.111111
1341712140,6.72,6.72,6.71,6.71,1.28867716,8.649999934,6.712309493,1.0,6.631948,6.62245,51.928695,50.0
1341720840,6.74,6.74,6.74,6.74,3.61326622,24.35341432,6.74,1.0,6.633023,6.62395,52.405602,66.666667
1341726540,6.7,6.7,6.7,6.7,0.99249249,6.649699683,6.7,1.0,6.63369,6.62525,51.71805,44.444444
1341727020,6.75,6.75,6.75,6.75,0.29629629,1.999999958,6.75,1.0,6.634847,6.62625,52.500938,72.222222
1341727140,6.75,6.75,6.75,6.75,0.29629629,1.999999958,6.75,1.0,6.635993,6.6272,52.500938,72.222222
1341727200,6.75,6.75,6.75,6.75,0.29629629,1.999999958,6.75,1.0,6.637127,6.6281,52.500938,66.666667
1341728340,6.7,6.7,6.7,6.7,1.0,6.7,6.7,1.0,6.637753,6.6287,51.650736,33.333333
1341728460,6.75,6.75,6.75,6.75,1.0,6.75,6.75,1.0,6.63887,6.62955,52.425038,66.666667
1341728520,6.7,6.7,6.7,6.7,1.09711971,7.350702057,6.7,1.0,6.639478,6.6301,51.594611,33.333333
1341728640,6.75,6.75,6.75,6.75,0.5,3.375,6.75,1.0,6.640578,6.63085,52.353143,66.666667
1341728700,6.7,6.75,6.7,6.75,1.5,10.1,6.733333333,0.0,6.641666,6.6319,52.353143,66.666667
1341730140,6.7,6.7,6.7,6.7,0.64893159,4.347841653,6.7,0.0,6.642247,6.63235,51.537394,33.333333
1341730680,6.7,6.7,6.7,6.7,1.0,6.7,6.7,0.0,6.642821,6.6328,51.537394,33.333333
1341731280,6.76,6.76,6.76,6.76,1.0,6.76,6.76,0.0,6.643987,6.63355,52.435712,73.333333
1341731580,6.69,6.69,6.69,6.69,3.38642072,22.65515462,6.69,0.0,6.644445,6.634,51.320298,0.0
1341731640,6.69,6.69,6.69,6.69,2.61357928,17.48484538,6.69,0.0,6.644899,6.63445,51.320298,0.0
1341732420,6.75,6.75,6.75,6.75,14.9917879,101.1945683,6.75,0.0,6.645944,6.6352,52.200613,54.545455
1341733740,6.68,6.68,6.66,6.66,5.15020247,34.38350265,6.676145812,0.0,6.646084,6.63555,50.815284,0.0
1341733920,6.65,6.65,6.63,6.63,40.21312393,266.869999,6.636390633,0.0,6.645924,6.6358,50.367485,0.0
1341733980,6.62,6.62,6.58,6.58,103.5510621,684.0397816,6.605821013,0.0,6.645268,6.63585,49.634827,0.0
1341734040,6.59,6.59,6.57,6.57,102.3263584,672.714058,6.574201103,0.0,6.644519,6.6359,49.490125,0.0
1341734100,6.57,6.57,6.55,6.55,73.05590001,479.138529,6.558519284,0.0,6.643579,6.6356,49.201803,0.0
1341734160,6.55,6.55,6.51,6.51,136.6677545,892.9070094,6.53341392,0.0,6.64225,6.63505,48.632306,0.0
1341734220,6.5,6.5,6.45,6.45,102.79502,667.2484662,6.491058282,0.0,6.640337,6.6342,47.79826,0.0
1341734280,6.45,6.45,6.45,6.45,8.39899326,54.17350653,6.45,0.0,6.638443,6.6333,47.79826,0.0
1341748440,6.54,6.54,6.54,6.54,3.11154486,20.34950338,6.54,0.0,6.637463,6.63285,49.120331,25.714286
1341748680,6.54,6.54,6.54,6.54,1.80633538,11.81343339,6.54,0.0,6.636493,6.6324,49.120331,25.714286
1341748800,6.53,6.53,6.53,6.53,1.8,11.754,6.53,0.0,6.635434,6.63195,48.981108,24.242424
1341748980,6.55,6.55,6.55,6.55,5.28954351,34.64650999,6.55,0.0,6.634584,6.63145,49.270122,32.258065
1341751740,6.56,6.56,6.56,6.56,3.12590724,20.50595149,6.56,0.0,6.633842,6.63115,49.414123,35.483871
1341751920,6.57,6.57,6.57,6.57,3.12590724,20.53721057,6.57,0.0,6.633206,6.6309,49.558026,38.709677
1341751980,6.58,6.58,6.58,6.58,4.11043014,27.04663032,6.58,0.0,6.632677,6.63065,49.701829,41.935484
1341752040,6.59,6.59,6.59,6.59,5.4017015,35.59721289,6.59,0.0,6.632252,6.6304,49.845532,45.16129
1341752100,6.6,6.6,6.6,6.6,32.83364482,216.7020558,6.6,0.0,6.631931,6.6302,49.989131,48.387097
1341752160,6.6,6.6,6.6,6.6,1.27678532,8.426783112,6.6,0.0,6.631614,6.63005,49.989131,48.387097
1341752220,6.65,6.65,6.65,6.65,2.96021468,19.68542762,6.65,0.0,6.631797,6.63005,50.701978,64.516129
1341752280,6.65,6.65,6.65,6.65,4.237,28.17605,6.65,0.0,6.631978,6.63005,50.701978,64.516129
1341752340,6.65,6.65,6.65,6.65,7.80278532,51.88852238,6.65,0.0,6.632157,6.63005,50.701978,64.516129
1341754200,6.66,6.66,6.66,6.66,3.51940751,23.43925402,6.66,0.0,6.632434,6.6301,50.844233,67.741935
1341762120,6.7,6.7,6.7,6.7,5.0948014,34.13516938,6.7,0.0,6.633106,6.63035,51.407923,80.645161
1341767040,6.72,6.77,6.72,6.77,11.99914,81.10656492,6.759364831,0.0,6.634469,6.63095,52.368593,100.0
1341770640,6.77,6.77,6.77,6.77,1.8877222,12.77987929,6.77,0.0,6.635817,6.6316,52.368593,100.0
1341778920,6.75,6.75,6.75,6.75,3.0,20.25,6.75,0.0,6.636953,6.63215,52.071499,93.75
1341779040,6.75,6.75,6.75,6.75,0.42,2.835,6.75,0.0,6.638078,6.6327,52.071499,93.75
1341779220,6.76,6.76,6.76,6.76,3.0,20.28,6.76,0.0,6.639291,6.63335,52.208429,96.875
1341779340,6.76,6.76,6.76,6.76,0.12590724,0.851132942,6.76,0.0,6.640492,6.63405,52.208429,96.875
1341779400,6.77,6.77,6.77,6.77,3.87409276,26.22760799,6.77,0.0,6.641781,6.6347,52.345947,100.0
1341779580,6.77,6.77,6.77,6.77,10.0,67.7,6.77,0.0,6.643057,6.63535,52.345947,100.0
1341779700,6.77,6.77,6.77,6.77,3.42,23.1534,6.77,0.0,6.64432,6.636,52.345947,100.0
1341788460,6.75,6.75,6.75,6.75,4.84664796,32.71487373,6.75,0.0,6.645371,6.63655,52.041913,93.75
1341789120,6.74,6.74,6.74,6.74,3.12590724,21.0686148,6.74,0.0,6.646313,6.637,51.890462,90.625
1341789180,6.73,6.73,6.73,6.73,2.0274448,13.6447035,6.73,0.0,6.647146,6.6374,51.739135,87.5
1341804960,6.77,6.77,6.77,6.77,13.67974585,92.61187941,6.77,0.0,6.648368,6.63795,52.298375,100.0
1341816540,6.77,6.77,6.77,6.77,1.0,6.77,6.77,0.0,6.649578,6.6385,52.298375,100.0
1341817080,6.73,6.73,6.73,6.73,20.0,134.6,6.73,0.0,6.650379,6.63885,51.693325,83.333333
1341817980,6.73,6.73,6.73,6.73,10.83550244,72.92293142,6.73,0.0,6.651171,6.6392,51.693325,83.333333
1341818160,6.78,6.78,6.78,6.78,0.852,5.77656,6.78,0.0,6.652453,6.63985,52.388792,100.0
1341819480,6.78,6.78,6.78,6.78,6.244,42.33432,6.78,0.0,6.653722,6.6405,52.388792,100.0
1341819540,6.78,6.78,6.78,6.78,5.0,33.9,6.78,0.0,6.654978,6.64115,52.388792,100.0
1341819780,6.76,6.76,6.76,6.76,2.13152959,14.40914003,6.76,0.0,6.656023,6.6419,52.084306,90.47619
1341821460,6.78,6.78,6.78,6.78,5.0,33.9,6.78,0.0,6.657257,6.6425,52.362568,100.0
1341821820,6.78,6.78,6.78,6.78,24.73623636,167.7116825,6.78,0.0,6.658478,6.6433,52.362568,100.0
1341821880,6.79,6.79,6.79,6.79,9.53221655,64.72375038,6.79,0.0,6.659787,6.644,52.501876,100.0
1341822240,6.8,6.8,6.8,6.8,1.79264705,12.18999994,6.8,0.0,6.661182,6.6449,52.641065,100.0
1341822540,6.8,6.8,6.8,6.8,23.12794118,157.27,6.8,0.0,6.662563,6.6456,52.641065,100.0
1341822600,6.76,6.76,6.7,6.7,97.84805348,658.7479258,6.732355958,0.0,6.662936,6.6458,51.127712,33.333333
1341822660,6.7,6.7,6.7,6.7,0.99443,6.662681,6.7,0.0,6.663305,6.64625,51.127712,33.333333
1341822720,6.7,6.7,6.7,6.7,0.91414,6.124738,6.7,0.0,6.66367,6.6467,51.127712,28.571429
1341822840,6.7,6.7,6.7,6.7,0.84033,5.630211,6.7,0.0,6.664031,6.64695,51.127712,0.0
1341822900,6.7,6.7,6.7,6.7,0.77249,5.175683,6.7,0.0,6.664389,6.64745,51.127712,0.0
1341822960,6.7,6.7,6.7,6.7,0.71011,4.757737,6.7,0.0,6.664744,6.64795,51.127712,0.0
1341823020,6.7,6.7,6.7,6.7,0.65278,4.373626,6.7,0.0,6.665094,6.64845,51.127712,0.0
1341823080,6.7,6.7,6.7,6.7,0.60009,4.020603,6.7,0.0,6.665442,6.64895,51.127712,0.0
1341823140,6.7,6.7,6.7,6.7,16.21167,108.618189,6.7,0.0,6.665786,6.6495,51.127712,0.0
1341823200,6.7,6.7,6.7,6.7,0.50712,3.397704,6.7,0.0,6.666126,6.6501,51.127712,0.0
1341823260,6.7,6.7,6.7,6.7,5.798,38.8466,6.7,0.0,6.666463,6.65075,51.127712,0.0
1341823320,6.7,6.7,6.7,6.7,5.0,33.5,6.7,0.0,6.666797,6.6515,51.127712,0.0
1341823380,6.7,6.7,6.7,6.7,25.83432835,173.0899999,6.7,0.0,6.667127,6.6525,51.127712,0.0
1341823740,6.7,6.7,6.7,6.7,3.18450083,21.33615556,6.7,0.0,6.667454,6.6535,51.127712,0.0
1341824760,6.7,6.7,6.7,6.7,72.91940299,488.56,6.7,0.0,6.667778,6.65505,51.127712,0.0
1341825120,6.7,6.7,6.7,6.7,73.705,493.8235,6.7,0.0,6.668099,6.65605,51.127712,0.0
1341825300,6.7,6.7,6.7,6.7,2.97616828,19.94032748,6.7,0.0,6.668416,6.65705,51.127712,0.0
1341825780,6.69,6.69,6.69,6.69,2.17938293,14.5800718,6.69,0.0,6.668631,6.6582,50.968153,0.0
1341825900,6.7,6.7,6.7,6.7,73.6979,493.77593,6.7,0.0,6.668943,6.6594,51.121459,9.090909
1341830520,6.7,6.7,6.7,6.7,11.65,78.055,6.7,0.0,6.669252,6.6606,51.121459,9.090909
1341832380,6.7,6.7,6.7,6.7,74.18348607,497.0293567,6.7,0.0,6.669558,6.6618,51.121459,9.090909
1341832500,6.74,6.76,6.74,6.76,16.66128573,112.5665037,6.756171493,0.0,6.670458,6.6633,52.03492,63.636364
1341833820,6.76,6.76,6.76,6.76,10.51268,71.0657168,6.76,0.0,6.671349,6.6649,52.03492,63.636364
1341834660,6.76,6.8,6.76,6.8,10.49922,71.05451448,6.767599354,0.0,6.672629,6.6664,52.631033,100.0
1341840060,6.8,6.82,6.8,6.82,178.0,1210.964179,6.803169543,0.0,6.674095,6.668,52.925028,100.0
1341840120,6.82,6.82,6.82,6.82,1.00627622,6.86280382,6.82,1.0,6.675547,6.6695,52.925028,100.0
1341840180,6.83,6.83,6.83,6.83,0.37188872,2.539999958,6.83,1.0,6.677084,6.671,53.072124,100.0
1341843060,6.83,6.83,6.83,6.83,12.81261211,87.51014071,6.83,1.0,6.678606,6.6725,53.072124,100.0
1341843720,6.84,6.84,6.84,6.84,3.89641086,26.65145028,6.84,1.0,6.680211,6.674,53.219772,100.0
1341844320,6.84,6.84,6.84,6.84,1.25146198,8.559999943,6.84,1.0,6.681801,6.67535,53.219772,100.0
1341846480,6.84,6.92,6.84,6.92,72.05996845,495.4869469,6.876036135,1.0,6.684172,6.677,54.379614,100.0
1341846660,6.92,6.92,6.92,6.92,19.75,136.67,6.92,1.0,6.686518,6.67865,54.379614,100.0
1341846720,6.92,6.92,6.92,6.92,1.31,9.0652,6.92,1.0,6.688841,6.68025,54.379614,100.0
1341846780,6.92,6.92,6.92,6.92,16.93265666,117.1739841,6.92,1.0,6.691141,6.68185,54.379614,100.0
1341846840,6.92,6.92,6.92,6.92,12.16847315,84.2058342,6.92,1.0,6.693419,6.68345,54.379614,100.0
1341847740,6.95,6.95,6.95,6.95,11.22109826,77.98663291,6.95,1.0,6.695972,6.6852,54.810428,100.0
1341847800,6.95,6.95,6.95,6.95,61.556,427.8142,6.95,0.0,6.698499,6.68695,54.810428,100.0
1341847860,6.95,6.95,6.95,6.95,60.01282979,417.089167,6.95,0.0,6.701002,6.68875,54.810428,100.0
1341849360,6.99,6.99,6.99,6.99,0.15,1.0485,6.99,0.0,6.703877,6.6908,55.380755,100.0
1341849840,6.99,6.99,6.99,6.99,13.94992847,97.51000001,6.99,0.0,6.706724,6.6928,55.380755,100.0
1341850140,6.92,6.92,6.92,6.92,4.23410404,29.29999996,6.92,0.0,6.708847,6.69445,54.172235,76.666667
1341851520,6.93,6.93,6.91,6.91,0.97785378,6.759999923,6.913098933,0.0,6.710848,6.696,54.003038,73.333333
1341851940,6.81,6.81,6.81,6.81,1.27165931,8.659999901,6.81,0.0,6.711835,6.69705,52.359471,40.0
1341852420,6.88,6.88,6.88,6.88,1.52778979,10.51119376,6.88,0.0,6.713508,6.69845,53.358137,63.333333
1341852480,6.88,6.88,6.88,6.88,13.99563952,96.2899999,6.88,0.0,6.715165,6.69985,53.358137,63.333333
1341855120,6.86,6.86,6.86,6.86,0.9914,6.801004,6.86,0.0,6.716606,6.70115,53.03728,56.666667
1341855660,6.86,6.86,6.86,6.86,49.0086,336.198996,6.86,0.0,6.718033,6.70255,53.03728,56.666667
1341855720,6.83,6.83,6.83,6.83,6.36900166,43.50028134,6.83,0.0,6.719147,6.70385,52.558433,44.827586
1341856260,6.88,6.88,6.88,6.88,7.60574675,52.32753764,6.88,0.0,6.720747,6.70545,53.265209,62.068966
1341856620,6.88,6.88,6.88,6.88,10.0,68.8,6.88,0.0,6.722332,6.7071,53.265209,62.068966
1341856680,6.88,6.88,6.88,6.88,0.11046511,0.759999957,6.88,0.0,6.723901,6.7088,53.265209,56.0
1341861540,6.82,6.82,6.55,6.55,102.0,686.460945,6.730009265,0.0,6.72217,6.70855,48.431043,0.0
1341863100,6.67,6.67,6.67,6.67,1.54789833,10.32448186,6.67,0.0,6.721651,6.7089,50.086582,27.272727
1341864900,6.76,6.76,6.76,6.76,0.89686098,6.062780225,6.76,0.0,6.722033,6.71,51.265877,47.727273
1341864960,6.77,6.77,6.77,6.77,0.29850746,2.020895504,6.77,0.0,6.72251,6.71115,51.394119,50.0
1341865080,6.82,6.84,6.82,6.84,0.59171726,4.041420133,6.829985207,0.0,6.723679,6.71265,52.27759,65.909091
